date,open,high,low,close,volume,price_return,volume_change,volatility,rolling_max_20,breakout_strength,is_breakout,pv_divergence
2025-03-04,94261.5328653844,94261.5328653844,86124.71418722175,86124.71418722175,68715362745.4567,-0.08632173094175022,0.11083654310454572,0.0863217309417502,98384.31738240314,-0.12460932312545704,0,0
2025-03-05,86124.71418722175,87310.80531078295,86124.71418722175,87310.80531078295,65863356680.42408,0.013771785889272525,-0.04150463522396508,0.013771785889272414,98384.31738240314,-0.11255363015407559,0,1
2025-03-06,87310.80531078295,90604.08098523636,87310.80531078295,90604.08098523636,51606642859.81411,0.03771899323034522,-0.21645896199589465,0.037718993230345235,98384.31738240314,-0.0790800465375627,0,1
2025-03-07,90604.08098523636,90604.08098523636,90001.40087607042,90001.40087607042,47555759124.64708,-0.006651798711629242,-0.07849539343551137,0.006651798711629207,98384.31738240314,-0.08520582069751778,0,0
2025-03-08,90001.40087607042,90001.40087607042,86773.33597555371,86773.33597555371,63216440874.73251,-0.03586682950592812,0.3293119916146783,0.035866829505928115,98384.31738240314,-0.11801658755957534,0,0
2025-03-09,86773.33597555371,86773.33597555371,86142.9833586432,86142.9833586432,18809360803.37126,-0.0072643584555524,-0.702460933530832,0.007264358455552396,98384.31738240314,-0.1244236312193939,0,0
2025-03-10,86142.9833586432,86142.9833586432,80751.13893300897,80751.13893300897,32013406240.51754,-0.06259180046256474,0.7019933093515689,0.06259180046256478,98384.31738240314,-0.17922753258384663,0,0
2025-03-11,80751.13893300897,80751.13893300897,78783.94057934263,78783.94057934263,49983692766.22745,-0.024361245917513652,0.561336284889483,0.0243612459175137,98384.31738240314,-0.19922257250489603,0,0
2025-03-12,78783.94057934263,82799.1080292053,78783.94057934263,82799.1080292053,56404462275.083046,0.050964288157419935,0.12845728583691063,0.050964288157419935,98384.31738240314,-0.15841152094007813,0,0
2025-03-13,82799.1080292053,83884.24578828987,82799.1080292053,83884.24578828987,41782186208.59073,0.013105669673419973,-0.25923970332666,0.013105669673419978,96564.15414290236,-0.13131071738947642,0,1
2025-03-14,83884.24578828987,83884.24578828987,81098.90052436228,81098.90052436228,32583592654.882656,-0.033204629042709044,-0.2201558699629933,0.03320462904270904,96564.15414290236,-0.16015522277193586,0,0
2025-03-15,81098.90052436228,83971.70916064628,81098.90052436228,83971.70916064628,28571483950.07465,0.03542352137586624,-0.1231327910124359,0.03542352137586623,96327.46309127836,-0.12826823767718215,0,1
2025-03-16,83971.70916064628,84391.69087647168,83971.70916064628,84391.69087647168,10761796127.312485,0.00500146680380098,-0.6233378656104291,0.005001466803800955,94261.5328653844,-0.1047069964691527,0,1
2025-03-17,84391.69087647168,84391.69087647168,82610.61750343916,82610.61750343916,21638031633.118767,-0.02110484284098013,1.0106338549011684,0.021104842840980177,94261.5328653844,-0.12360201460530033,0,0
2025-03-18,82610.61750343916,84075.36559694471,82610.61750343916,84075.36559694471,19659366246.596867,0.017730748634636084,-0.09144387160860745,0.017730748634636112,94261.5328653844,-0.10806282222236542,0,1
2025-03-19,84075.36559694471,84075.36559694471,82780.03048688271,82780.03048688271,24557570268.85276,-0.015406832915503599,0.2491537092709586,0.015406832915503587,94261.5328653844,-0.12180474929151126,0,0
2025-03-20,82780.03048688271,86815.44109470697,82780.03048688271,86815.44109470697,33871216993.304657,0.0487486001646702,0.3792576636241871,0.048748600164670294,94261.5328653844,-0.07899396014821077,0,0
2025-03-21,86815.44109470697,86815.44109470697,84270.84358966233,84270.84358966233,27579127651.06656,-0.0293104253455182,-0.18576508022967875,0.02931042534551822,94261.5328653844,-0.10598903892205801,0,0
2025-03-22,84270.84358966233,84270.84358966233,84009.532917822,84009.532917822,18091004975.919056,-0.0031008431945065418,-0.34403273356547126,0.0031008431945065305,94261.5328653844,-0.10876122672653078,0,0
2025-03-23,84009.532917822,84009.532917822,83793.30854192551,83793.30854192551,7771134681.982918,-0.0025738076190472414,-0.5704420681810061,0.0025738076190472445,90604.08098523636,-0.07517070279009447,0,0
2025-03-24,83793.30854192551,85787.70914901773,83793.30854192551,85787.70914901773,12617587530.619724,0.023801430469765128,0.6236480317183442,0.023801430469765156,90604.08098523636,-0.053158442576151134,0,0
2025-03-25,85787.70914901773,87327.72969669085,85787.70914901773,87327.72969669085,27270889835.1835,0.017951528988820797,1.16133946120872,0.017951528988820818,90604.08098523636,-0.036161188910236654,0,0
2025-03-26,87327.72969669085,87520.58391530563,87327.72969669085,87520.58391530563,30351832942.705593,0.0022083961106582617,0.1129755254097804,0.0022083961106581975,90001.40087607042,-0.027564203852568997,0,0
2025-03-27,87520.58391530563,87520.58391530563,86960.8555491039,86960.8555491039,25522877558.70056,-0.0063953911315695056,-0.1590993002999368,0.006395391131569489,87520.58391530563,-0.006395391131569489,0,0
2025-03-28,86960.8555491039,87227.27158032371,86960.8555491039,87227.27158032371,24620445368.489468,0.0030636316712566725,-0.03535777610246227,0.0030636316712566274,87520.58391530563,-0.0033513525831336123,0,1
2025-03-29,87227.27158032371,87227.27158032371,84359.46915506005,84359.46915506005,31674486232.097313,-0.03287736017998477,0.28651150529697467,0.032877360179984785,87520.58391530563,-0.03611852913715259,0,0
2025-03-30,84359.46915506005,84359.46915506005,82679.17255385047,82679.17255385047,16837439419.924389,-0.01991829273037571,-0.4684226510716949,0.0199182927303757,87520.58391530563,-0.05531740243118388,0,0
2025-03-31,82679.17255385047,82679.17255385047,82356.38111183756,82356.38111183756,13428975108.070734,-0.0039041445631627925,-0.2024336496094702,0.003904144563162737,87520.58391530563,-0.05900557985839663,0,0
2025-04-01,82356.38111183756,82514.09365397849,82356.38111183756,82514.09365397849,30326148749.91535,0.001915000878034645,1.258262339892902,0.001915000878034698,87520.58391530563,-0.05720357471759971,0,0
2025-04-02,82514.09365397849,85237.5876052852,82514.09365397849,85237.5876052852,29172899851.734768,0.03300640933811416,-0.038028201592323896,0.033006409338114225,87520.58391530563,-0.02608524998221798,0,1
2025-04-03,85237.5876052852,85237.5876052852,82526.4221526433,82526.4221526433,46332905657.77597,-0.03180715842401194,0.5882173487467268,0.03180715842401192,87520.58391530563,-0.05706271072751553,0,0
2025-04-04,82526.4221526433,83163.98757387721,82526.4221526433,83163.98757387721,36594464539.14662,0.0077255914482110555,-0.21018412250160623,0.007725591448211027,87520.58391530563,-0.049777962469312736,0,1
2025-04-05,83163.98757387721,83852.00765399594,83163.98757387721,83852.00765399594,35647289400.47406,0.008273053038823308,-0.02588301675132665,0.008273053038823338,87520.58391530563,-0.04191672515416258,0,1
2025-04-06,83852.00765399594,83852.00765399594,83595.88550177493,83595.88550177493,14910400035.531416,-0.00305445462054843,-0.5817241566946987,0.0030544546205484367,87520.58391530563,-0.04484314703988563,0,0
2025-04-07,83595.88550177493,83595.88550177493,78211.48358199988,78211.48358199988,36140377231.68329,-0.06440989155693222,1.423836861892433,0.06440989155693222,87520.58391530563,-0.10636469635890725,0,0
2025-04-08,78211.48358199988,79179.29226757778,78211.48358199988,79179.29226757778,82909748172.59216,0.012374253002926494,1.2941030095255188,0.012374253002926472,87520.58391530563,-0.09530662701930535,0,0
2025-04-09,79179.29226757778,79179.29226757778,76329.090356324,76329.090356324,47812787635.22632,-0.03599680964085705,-0.4233152471323993,0.03599680964085705,87520.58391530563,-0.1278727021498363,0,0
2025-04-10,76329.090356324,82622.17029546302,76329.090356324,82622.17029546302,87408220482.11568,0.08244667805893258,0.8281347899848706,0.08244667805893255,87520.58391530563,-0.05596870359757708,0,0
2025-04-11,82622.17029546302,82622.17029546302,79596.35732250768,79596.35732250768,41213520154.25157,-0.03662228869242723,-0.528493774076042,0.036622288692427236,87520.58391530563,-0.09054129026911296,0,0
2025-04-12,79596.35732250768,83439.28818043756,79596.35732250768,83439.28818043756,39813566443.76779,0.04828023526703795,-0.033968311982187305,0.04828023526703784,87520.58391530563,-0.04663240979764906,0,1
2025-04-13,83439.28818043756,85305.09728392666,83439.28818043756,85305.09728392666,22428929482.06912,0.02236127781260877,-0.4366510844049233,0.02236127781260888,87520.58391530563,-0.025313892255596833,0,1
2025-04-14,85305.09728392666,85305.09728392666,83600.82010054543,83600.82010054543,28731125717.934357,-0.01997860898873105,0.2809851553951137,0.019978608988730998,87520.58391530563,-0.0447867648889704,0,0
2025-04-15,83600.82010054543,84523.4524914945,83600.82010054543,84523.4524914945,33155578229.343513,0.011036164356275968,0.15399509768067854,0.011036164356275918,87227.27158032371,-0.030997405282124118,0,0
2025-04-16,84523.4524914945,84523.4524914945,83656.49248858042,83656.49248858042,25084671427.622566,-0.010257034909942009,-0.24342530677320517,0.010257034909942028,87227.27158032371,-0.040936498723969775,0,0
2025-04-17,83656.49248858042,84105.77942167096,83656.49248858042,84105.77942167096,26948109141.803364,0.005370616430659725,0.07428591279568564,0.005370616430659796,85305.09728392666,-0.0140591582501094,0,0
2025-04-18,84105.77942167096,84930.90857600998,84105.77942167096,84930.90857600998,19323821375.14309,0.009810611827305804,-0.28292477689401474,0.009810611827305887,85305.09728392666,-0.004386475367014001,0,1
2025-04-19,84930.90857600998,84930.90857600998,84433.75017215389,84433.75017215389,9550691272.782003,-0.005853680505621295,-0.5057555600742929,0.005853680505621337,85305.09728392666,-0.01021447884729106,0,0
2025-04-20,84433.75017215389,85126.66244301842,84433.75017215389,85126.66244301842,12635983530.804457,0.008206579353063681,0.32304386875273217,0.00820657935306362,85305.09728392666,-0.0020917254254379236,0,0
2025-04-21,85126.66244301842,85126.66244301842,85073.16544858096,85073.16544858096,12625843856.313684,-0.000628439937643166,-0.0008024444212081372,0.0006284399376431582,85305.09728392666,-0.0027188508392851527,0,0
2025-04-22,85073.16544858096,87452.04699068287,85073.16544858096,87452.04699068287,40070025414.28289,0.02796277215686449,2.1736512719698697,0.02796277215686454,87452.04699068287,0.0,1,0
2025-04-23,87452.04699068287,93576.1658857398,87452.04699068287,93576.1658857398,53841992235.36636,0.07002830815051597,0.3436974815637246,0.07002830815051587,93576.1658857398,0.0,1,0
2025-04-24,93576.1658857398,93605.45230873208,93576.1658857398,93605.45230873208,39901515879.65954,0.0003129688282810239,-0.2589145716370792,0.0003129688282809653,93605.45230873208,0.0,1,1
2025-04-25,93605.45230873208,93872.81422867288,93605.45230873208,93872.81422867288,30031246761.093452,0.002856264387879559,-0.24736576796566312,0.0028562643878796514,93872.81422867288,0.0,1,1
2025-04-26,93872.81422867288,94773.11200643536,93872.81422867288,94773.11200643536,39336184715.04292,0.009590612417023747,0.30984187995832224,0.009590612417023777,94773.11200643536,0.0,1,0
2025-04-27,94773.11200643536,94773.11200643536,94644.06637120109,94644.06637120109,15445392739.787264,-0.0013616270744123415,-0.6073489879184789,0.001361627074412318,94773.11200643536,-0.001361627074412318,0,0
2025-04-28,94644.06637120109,94644.06637120109,93809.33781968225,93809.33781968225,15926259371.05796,-0.008819660687918618,0.03113333790677819,0.008819660687918604,94773.11200643536,-0.010169278673551121,0,0
2025-04-29,93809.33781968225,95030.60645474444,93809.33781968225,95030.60645474444,31913814736.53902,0.013018625474253698,1.0038487376724814,0.013018625474253795,95030.60645474444,0.0,1,0
2025-04-30,95030.60645474444,95030.60645474444,94256.35946318062,94256.35946318062,25882629766.278942,-0.008147343476467617,-0.18898351764118015,0.008147343476467592,95030.60645474444,-0.008147343476467592,0,0
2025-05-01,94256.35946318062,94256.35946318062,94235.75331048168,94235.75331048168,26541700309.366142,-0.00021861816875057283,0.02546381681608989,0.00021861816875057055,95030.60645474444,-0.008364180487907156,0,0
2025-05-02,94235.75331048168,96426.94522273028,94235.75331048168,96426.94522273028,30207566405.46883,0.023252235327595905,0.138117228865291,0.023252235327595957,96426.94522273028,0.0,1,0
2025-05-03,96426.94522273028,96855.5681343944,96426.94522273028,96855.5681343944,23276376191.483967,0.004445053306148639,-0.22945212205939336,0.004445053306148721,96855.5681343944,0.0,1,1
2025-05-04,96855.5681343944,96855.5681343944,95922.86842404422,95922.86842404422,13797554863.642817,-0.009629799590416765,-0.40722925466847915,0.009629799590416804,96855.5681343944,-0.009629799590416804,0,0
2025-05-05,95922.86842404422,95922.86842404422,94326.62048529249,94326.62048529249,14903122945.616686,-0.016640952934134923,0.08012782648084205,0.016640952934134933,96855.5681343944,-0.026110503482802458,0,0
2025-05-06,94326.62048529249,94758.8237105546,94326.62048529249,94758.8237105546,24086456278.20385,0.004581985690131907,0.6162019441226023,0.004581985690131912,96855.5681343944,-0.021648155745990886,0,0
2025-05-07,94758.8237105546,96854.53198815876,94758.8237105546,96854.53198815876,23348052607.071873,0.022116233565811383,-0.03065638475844068,0.02211623356581131,96855.5681343944,-1.069784892697119e-05,0,1
2025-05-08,96854.53198815876,97026.493769668,96854.53198815876,97026.493769668,64376174032.08048,0.0017754644824494736,1.7572395486457673,0.0017754644824494,97026.493769668,0.0,1,0
2025-05-09,97026.493769668,103076.27555512934,97026.493769668,103076.27555512934,50020047720.65604,0.06235185412164812,-0.22300372035576976,0.06235185412164811,103076.27555512934,0.0,1,1
2025-05-10,103076.27555512934,103076.27555512934,102962.540456923,102962.540456923,40800894903.23446,-0.0011034071380033872,-0.18430915677864257,0.0011034071380034115,103076.27555512934,-0.0011034071380034115,0,0
2025-05-11,102962.540456923,104630.8792994166,102962.540456923,104630.8792994166,21558992540.04244,0.016203357406391783,-0.47160490986354897,0.016203357406391797,104630.8792994166,0.0,1,1
2025-05-12,104630.8792994166,104630.8792994166,103994.061616746,103994.061616746,27389436049.454792,-0.006086326397470643,0.2704413714408602,0.006086326397470644,104630.8792994166,-0.006086326397470644,0,0
2025-05-13,103994.061616746,103994.061616746,102876.8304286011,102876.8304286011,43090605819.36596,-0.010743221014506421,0.5732564095719566,0.010743221014506397,104630.8792994166,-0.01676416066232259,0,0
2025-05-14,102876.8304286011,104184.49039270742,102876.8304286011,104184.49039270742,33861432519.50822,0.01271092780228944,-0.2141806346038868,0.012710927802289442,104630.8792994166,-0.00426632089587791,0,1
2025-05-15,104184.49039270742,104184.49039270742,103594.42575090707,103594.42575090707,28398245846.798244,-0.005663651466510822,-0.16133950238409223,0.005663651466510872,104630.8792994166,-0.009905809407790237,0,0
2025-05-16,103594.42575090707,103708.8513642364,103594.42575090707,103708.8513642364,31823340473.339912,0.0011045537682159434,0.1206093730232225,0.0011045537682158725,104630.8792994166,-0.008812197138682967,0,0
2025-05-17,103708.8513642364,103708.8513642364,103556.03493982446,103556.03493982446,25887953182.14765,-0.0014735138071796383,-0.1865105046456279,0.0014735138071796056,104630.8792994166,-0.010272726051707134,0,0
2025-05-18,103556.03493982446,103556.03493982446,103212.36483885496,103212.36483885496,18950056010.479057,-0.00331868732874141,-0.26799713066744,0.003318687328741382,104630.8792994166,-0.013557321414669084,0,0
2025-05-19,103212.36483885496,106030.6376831359,103212.36483885496,106030.6376831359,30744060179.802963,0.027305573791290394,0.6223730506549439,0.027305573791290307,106030.6376831359,0.0,1,0
2025-05-20,106030.6376831359,106030.6376831359,105629.41580436694,105629.41580436694,43339734153.75087,-0.003784018351072893,0.40969455238779817,0.003784018351072909,106030.6376831359,-0.003784018351072909,0,0
2025-05-21,105629.41580436694,106786.71995834044,105629.41580436694,106786.71995834044,36393687094.25122,0.010956267675634068,-0.16026972004161444,0.010956267675634094,106786.71995834044,0.0,1,1
2025-05-22,106786.71995834044,109665.86371625264,106786.71995834044,109665.86371625264,60722883113.84,0.026961627429285207,0.6685004450519616,0.026961627429285297,109665.86371625264,0.0,1,0
2025-05-23,109665.86371625264,111560.356938144,109665.86371625264,111560.356938144,52218408239.45193,0.017275140665404587,-0.1400538715930918,0.017275140665404646,111560.356938144,0.0,1,1
2025-05-24,111560.356938144,111560.356938144,107216.66856870624,107216.66856870624,49251745837.96465,-0.0389357697362529,-0.056812578198159436,0.03893576973625292,111560.356938144,-0.03893576973625292,0,0
2025-05-25,107216.66856870624,107831.36374380375,107216.66856870624,107831.36374380375,27128230116.51716,0.005733205324353063,-0.44919251784967296,0.005733205324353145,111560.356938144,-0.03342579117425945,0,1
2025-05-26,107831.36374380375,108861.81037744328,107831.36374380375,108861.81037744328,29652659665.048733,0.009556093866045945,0.09305544584696523,0.009556093866045898,111560.356938144,-0.024189117306221624,0,0
2025-05-27,108861.81037744328,109377.71513263127,108861.81037744328,109377.71513263127,27950577137.918888,0.004739079328180074,-0.05740066983387904,0.004739079328179997,111560.356938144,-0.019564672123834465,0,1
2025-05-28,109377.71513263127,109377.71513263127,109068.45694901443,109068.45694901443,38978783508.88622,-0.00282743320466905,0.3945609536629575,0.002827433204669097,111560.356938144,-0.022336787524902167,0,0
